u:\PHYS 402\Lab 4 (D2)\SemiPlanerun4_04mmslitwidth_logcurrent.txt

DAQ PROGRAM: DIFFN4.prj 

Current Date: 
10-13-2020
Current Time: 
12:12:23
Total Number of Data Points:     
3000
Number of Samples per Point:    
30000
Stepper Motor Step Size (Cycles):
1
Stepper Motor Step Size (Steps): 
40
Stepper Motor Step Size (cm):    
0.001
 Start Date:  10-13-2020
 Start Time:  11:43:30

Xpos 	Iobs 	Vobs 	Robs 
       1.501775	      21.320375	      -0.042641	      -0.044294
        1.50275	      21.366476	      -0.042733	      -0.044386
        1.50375	      21.464353	      -0.042929	      -0.044582
        1.50475	      21.544231	      -0.043088	      -0.044741
        1.50575	      21.723997	      -0.043448	      -0.045101
        1.50675	      21.736441	      -0.043473	      -0.045126
        1.50775	       21.87148	      -0.043743	      -0.045396
        1.50875	      21.933975	      -0.043868	      -0.045521
        1.50975	      22.164546	      -0.044329	      -0.045982
       1.510775	      22.190459	      -0.044381	      -0.046034
       1.511775	      22.335855	      -0.044672	      -0.046325
       1.512775	       22.40915	      -0.044818	      -0.046471
       1.513775	      22.425658	      -0.044851	      -0.046504
        1.51475	      22.543954	      -0.045088	      -0.046741
       1.515775	      22.643435	      -0.045287	       -0.04694
       1.516775	      22.699209	      -0.045398	      -0.047051
       1.517775	      22.747961	      -0.045496	      -0.047149
       1.518775	      22.771354	      -0.045543	      -0.047196
       1.519775	      22.775188	       -0.04555	      -0.047203
       1.520775	      22.808155	      -0.045616	      -0.047269
       1.521775	      22.923115	      -0.045846	      -0.047499
       1.522775	       22.86641	      -0.045733	      -0.047386
       1.523775	      22.926927	      -0.045854	      -0.047507
       1.524775	      22.950244	        -0.0459	      -0.047553
       1.525775	      22.915036	       -0.04583	      -0.047483
       1.526775	      22.981381	      -0.045963	      -0.047616
       1.527775	      22.994669	      -0.045989	      -0.047642
       1.528775	      22.962507	      -0.045925	      -0.047578
       1.529775	      22.886599	      -0.045773	      -0.047426
       1.530775	       22.90997	       -0.04582	      -0.047473
       1.531775	       22.95554	      -0.045911	      -0.047564
       1.532775	      22.889502	      -0.045779	      -0.047432
       1.533775	      22.918339	      -0.045837	      -0.047489
       1.534775	      22.875721	      -0.045751	      -0.047404
       1.535775	      22.916712	      -0.045833	      -0.047486
       1.536775	       22.87479	       -0.04575	      -0.047402
       1.537775	       22.86836	      -0.045737	       -0.04739
       1.538775	      22.893539	      -0.045787	       -0.04744
       1.539775	      22.827829	      -0.045656	      -0.047308
       1.540775	      22.808024	      -0.045616	      -0.047269
       1.541775	      22.881719	      -0.045763	      -0.047416
        1.54275	       22.82893	      -0.045658	      -0.047311
       1.543775	      22.831307	      -0.045663	      -0.047315
       1.544775	      22.907352	      -0.045815	      -0.047468
       1.545775	      22.899454	      -0.045799	      -0.047452
       1.546775	      22.963378	      -0.045927	       -0.04758
       1.547775	      22.973072	      -0.045946	      -0.047599
        1.54875	      22.991547	      -0.045983	      -0.047636
        1.54975	      23.008099	      -0.046016	      -0.047669
        1.55075	       23.12566	      -0.046251	      -0.047904
        1.55175	      23.183033	      -0.046366	      -0.048019
        1.55275	      23.330593	      -0.046661	      -0.048314
       1.553775	       23.26507	       -0.04653	      -0.048183
       1.554775	      23.461864	      -0.046924	      -0.048577
        1.55575	      23.509121	      -0.047018	      -0.048671
       1.556775	       23.62527	      -0.047251	      -0.048903
        1.55775	      23.606494	      -0.047213	      -0.048866
        1.55875	      23.729133	      -0.047458	      -0.049111
        1.55975	      23.869348	      -0.047739	      -0.049392
        1.56075	      23.971124	      -0.047942	      -0.049595
        1.56175	      24.161641	      -0.048323	      -0.049976
       1.562775	      24.346539	      -0.048693	      -0.050346
       1.563775	      24.482433	      -0.048965	      -0.050618
       1.564775	      24.568254	      -0.049137	      -0.050789
       1.565775	      24.744695	      -0.049489	      -0.051142
       1.566775	      24.814425	      -0.049629	      -0.051282
       1.567775	      24.870456	      -0.049741	      -0.051394
       1.568775	      24.937075	      -0.049874	      -0.051527
       1.569775	      25.062364	      -0.050125	      -0.051778
        1.57075	      25.187172	      -0.050374	      -0.052027
       1.571775	      25.243253	      -0.050487	      -0.052139
       1.572775	      25.326971	      -0.050654	      -0.052307
       1.573775	      25.510023	       -0.05102	      -0.052673
       1.574775	      25.650572	      -0.051301	      -0.052954
       1.575775	       25.77676	      -0.051554	      -0.053206
       1.576775	      25.829637	      -0.051659	      -0.053312
       1.577775	      25.821788	      -0.051644	      -0.053296
       1.578775	      26.018697	      -0.052037	       -0.05369
       1.579775	      26.039532	      -0.052079	      -0.053732
       1.580775	      26.126126	      -0.052252	      -0.053905
       1.581775	      26.201393	      -0.052403	      -0.054056
       1.582775	      26.216083	      -0.052432	      -0.054085
       1.583775	      26.183751	      -0.052368	       -0.05402
       1.584775	      26.258492	      -0.052517	       -0.05417
       1.585775	      26.283117	      -0.052566	      -0.054219
       1.586775	      26.323517	      -0.052647	        -0.0543
       1.587775	       26.30002	        -0.0526	      -0.054253
       1.588775	      26.242466	      -0.052485	      -0.054138
       1.589775	      26.199854	        -0.0524	      -0.054053
       1.590775	      26.231879	      -0.052464	      -0.054117
       1.591775	      26.257074	      -0.052514	      -0.054167
       1.592775	      26.260579	      -0.052521	      -0.054174
       1.593775	      26.230712	      -0.052461	      -0.054114
       1.594775	      26.135672	      -0.052271	      -0.053924
       1.595775	      26.100591	      -0.052201	      -0.053854
       1.596775	       26.07274	      -0.052145	      -0.053798
       1.597775	      26.081158	      -0.052162	      -0.053815
        1.59875	      25.974458	      -0.051949	      -0.053602
        1.59975	      25.990676	      -0.051981	      -0.053634
        1.60075	      26.025001	       -0.05205	      -0.053703
        1.60175	      25.948442	      -0.051897	       -0.05355
        1.60275	      25.863874	      -0.051728	      -0.053381
        1.60375	      25.819548	      -0.051639	      -0.053292
       1.604775	       25.80884	      -0.051618	       -0.05327
        1.60575	      25.844825	       -0.05169	      -0.053342
        1.60675	       25.81131	      -0.051623	      -0.053275
       1.607775	       25.73601	      -0.051472	      -0.053125
        1.60875	      25.784538	      -0.051569	      -0.053222
       1.609775	      25.841747	      -0.051683	      -0.053336
        1.61075	      25.845745	      -0.051691	      -0.053344
        1.61175	      25.873569	      -0.051747	        -0.0534
        1.61275	      25.877638	      -0.051755	      -0.053408
        1.61375	      25.940648	      -0.051881	      -0.053534
       1.614775	      25.936249	      -0.051872	      -0.053525
       1.615775	      26.079088	      -0.052158	      -0.053811
       1.616775	      26.203425	      -0.052407	       -0.05406
       1.617775	      26.182321	      -0.052365	      -0.054017
       1.618775	      26.223685	      -0.052447	        -0.0541
       1.619775	      26.318796	      -0.052638	       -0.05429
       1.620775	      26.415988	      -0.052832	      -0.054485
       1.621775	      26.540763	      -0.053082	      -0.054734
       1.622775	       26.71573	      -0.053431	      -0.055084
       1.623775	      26.801689	      -0.053603	      -0.055256
       1.624775	      26.868444	      -0.053737	       -0.05539
       1.625775	      26.984855	       -0.05397	      -0.055623
       1.626775	      27.162688	      -0.054325	      -0.055978
       1.627775	      27.344967	       -0.05469	      -0.056343
       1.628775	      27.419686	      -0.054839	      -0.056492
       1.629775	       27.61033	      -0.055221	      -0.056873
       1.630775	      27.706109	      -0.055412	      -0.057065
       1.631775	      27.971701	      -0.055943	      -0.057596
       1.632775	      28.050589	      -0.056101	      -0.057754
       1.633775	      28.236615	      -0.056473	      -0.058126
       1.634775	      28.309033	      -0.056618	      -0.058271
       1.635775	      28.511146	      -0.057022	      -0.058675
       1.636775	      28.617309	      -0.057235	      -0.058887
       1.637775	      28.731114	      -0.057462	      -0.059115
       1.638775	      28.889732	      -0.057779	      -0.059432
       1.639775	      28.985303	      -0.057971	      -0.059623
       1.640775	      29.141363	      -0.058283	      -0.059936
       1.641775	      29.254384	      -0.058509	      -0.060162
       1.642775	       29.42319	      -0.058846	      -0.060499
       1.643775	      29.525235	       -0.05905	      -0.060703
       1.644775	      29.595616	      -0.059191	      -0.060844
       1.645775	      29.683431	      -0.059367	       -0.06102
       1.646775	      29.757855	      -0.059516	      -0.061169
       1.647775	      29.756124	      -0.059512	      -0.061165
       1.648775	      29.819183	      -0.059638	      -0.061291
       1.649775	      29.954041	      -0.059908	      -0.061561
        1.65075	       29.93543	      -0.059871	      -0.061524
        1.65175	      29.964919	       -0.05993	      -0.061583
        1.65275	      29.951861	      -0.059904	      -0.061557
        1.65375	      29.973698	      -0.059947	        -0.0616
        1.65475	      29.880258	      -0.059761	      -0.061413
        1.65575	      29.935178	       -0.05987	      -0.061523
        1.65675	      29.992912	      -0.059986	      -0.061639
        1.65775	      29.902342	      -0.059805	      -0.061457
        1.65875	      29.830208	       -0.05966	      -0.061313
        1.65975	      29.745049	       -0.05949	      -0.061143
        1.66075	      29.776625	      -0.059553	      -0.061206
        1.66175	      29.699403	      -0.059399	      -0.061052
        1.66275	       29.60582	      -0.059212	      -0.060864
       1.663775	      29.471964	      -0.058944	      -0.060597
       1.664775	      29.487147	      -0.058974	      -0.060627
       1.665775	      29.462773	      -0.058926	      -0.060578
       1.666775	      29.345469	      -0.058691	      -0.060344
       1.667775	      29.257287	      -0.058515	      -0.060167
       1.668775	      29.290791	      -0.058582	      -0.060234
       1.669775	      29.124149	      -0.058248	      -0.059901
       1.670775	      29.095185	       -0.05819	      -0.059843
       1.671775	      29.113408	      -0.058227	       -0.05988
       1.672775	      28.933571	      -0.057867	       -0.05952
       1.673775	      28.943052	      -0.057886	      -0.059539
       1.674775	      28.888341	      -0.057777	      -0.059429
       1.675775	      28.935915	      -0.057872	      -0.059525
       1.676775	      28.848544	      -0.057697	       -0.05935
       1.677775	      28.835158	       -0.05767	      -0.059323
       1.678775	      28.839413	      -0.057679	      -0.059332
       1.679775	      28.715509	      -0.057431	      -0.059084
       1.680775	      28.786882	      -0.057574	      -0.059227
       1.681775	      28.773808	      -0.057548	        -0.0592
       1.682775	      28.866985	      -0.057734	      -0.059387
       1.683775	        28.8539	      -0.057708	      -0.059361
       1.684775	      28.854486	      -0.057709	      -0.059362
       1.685775	      28.938325	      -0.057877	      -0.059529
       1.686775	      29.069169	      -0.058138	      -0.059791
       1.687775	      29.058801	      -0.058118	       -0.05977
       1.688775	      29.234929	       -0.05847	      -0.060123
       1.689775	      29.318018	      -0.058636	      -0.060289
       1.690775	      29.466974	      -0.058934	      -0.060587
       1.691775	      29.487119	      -0.058974	      -0.060627
       1.692775	      29.659206	      -0.059318	      -0.060971
       1.693775	      29.812971	      -0.059626	      -0.061279
       1.694775	      29.991203	      -0.059982	      -0.061635
       1.695775	      30.040377	      -0.060081	      -0.061734
       1.696775	      30.327731	      -0.060655	      -0.062308
       1.697775	      30.379484	      -0.060759	      -0.062412
       1.698775	      30.555739	      -0.061111	      -0.062764
        1.69975	      30.849752	        -0.0617	      -0.063352
       1.700775	      31.068493	      -0.062137	       -0.06379
        1.70175	      31.191242	      -0.062382	      -0.064035
        1.70275	      31.401751	      -0.062804	      -0.064456
